channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,psr_ci95_low,psr_ci95_high,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,median_decode_seconds,p95_decode_seconds,total_decode_seconds,snr_db,seed,status
red2,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,284,0.167058823529,0,0.0030898754,0.0030558385,0.00324559945,0.030898754,10,1,ok
red2,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,364,0.214117647059,0,0.0029828036,0.002938913,0.00313528715,0.029828036,10,1,ok
red2,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,303,0.178235294118,0,0.0111702008,0.0115569675,0.01398020935,0.111702008,10,1,ok
red2,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,416,0.244705882353,0,0.0678845932,0.066134659,0.07686433375,0.678845932,10,1,ok
red2,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,418,0.245882352941,0,0.0124190724,0.0123378305,0.01277261225,0.124190724,10,1,ok
red2,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,235,0.138235294118,0,0.0030265832,0.0030215085,0.00309067995,0.030265832,15,1,ok
red2,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,341,0.200588235294,0,0.0029480194,0.0029380825,0.00301815685,0.029480194,15,1,ok
red2,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,317,0.186470588235,0,0.0103591242,0.011236746,0.01145822725,0.103591242,15,1,ok
red2,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,387,0.227647058824,0,0.0692787732,0.0662027045,0.0836226718,0.692787732,15,1,ok
red2,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,387,0.227647058824,0,0.0127096021,0.0124204455,0.0137942159,0.127096021,15,1,ok
red2,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,205,0.120588235294,0,0.0033650517,0.0029927415,0.00479869015,0.033650517,20,1,ok
red2,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,325,0.191176470588,0,0.0032756122,0.003057027,0.0043333761,0.032756122,20,1,ok
red2,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,283,0.166470588235,0,0.0112904165,0.010457948,0.01673336585,0.112904165,20,1,ok
red2,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,388,0.228235294118,0,0.067044978,0.065982142,0.0723221317,0.67044978,20,1,ok
red2,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,386,0.227058823529,0,0.0130038481,0.0124645125,0.0155207916,0.130038481,20,1,ok
red2,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,201,0.118235294118,0,0.0030973511,0.0029779035,0.00366183465,0.030973511,25,1,ok
red2,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,309,0.181764705882,0,0.0033542464,0.002955625,0.00459771305,0.033542464,25,1,ok
