juna_core_commit,channel,snr_db,pilot_ratio,outer_pilot_spacing,inner_pilot_spacing,code_rate,nfft,cp,frame_blocks,modem_fs,capture_fs,bandwidth_policy,requested_modem_bandwidth_hz,channel_bandwidth_hz,effective_bandwidth_hz,effective_bw,algorithm,frames,successful_frames,psr,payload_bits,bit_errors,ber,mean_decode_seconds_per_frame,capture_duration_seconds,covered_duration_seconds,effective_data_rate_bps,seed,status
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,0,0,169400,4329,0.0255548996458,0.0323034276136,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,169400,52984,0.312774498229,0.17420310725,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,169400,52219,0.308258559622,0.0918420039773,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,170940,12005,0.0702293202293,0.02271553575,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,170940,18925,0.110711360711,0.0232618913864,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,0,0,170940,9671,0.0565754065754,0.0672322934091,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,170940,19100,0.111735111735,0.485997953886,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,170940,18954,0.110881010881,0.263732101591,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,0,0,326970,15837,0.0484356362969,0.00444801360694,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,326970,121438,0.371404104352,0.00447889424277,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,0,0,326970,82343,0.251836559929,0.0100295980983,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,326970,122972,0.376095666269,0.0741597015954,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,326970,121848,0.372658042022,0.0410997841156,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,0,0,338800,6982,0.0206080283353,0.00978142220455,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,338800,116586,0.344114521842,0.00965239240909,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,0,0,338800,54642,0.161280991736,0.0313518456477,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,338800,118378,0.34940377804,0.20717251833,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,338800,117461,0.34669716647,0.101536180966,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,341880,27210,0.0795893295893,0.02691051975,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,341880,42679,0.124836199836,0.0279777368636,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,0,0,341880,14722,0.0430618930619,0.0891434642955,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,341880,43682,0.12776997777,0.580366629455,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,341880,43412,0.12698022698,0.252182563523,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,62,0.35838150289,29756,5495,0.184668638258,0.00258482044509,47.7916666667,47.575,223.135135135,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,29756,11674,0.392324237129,0.00303056693642,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,16,0.0924855491329,29756,5910,0.198615405296,0.00677886914451,47.7916666667,47.575,57.58326068,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,29756,11744,0.394676703858,0.0381648810058,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,29756,11448,0.384729130259,0.0281863290578,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,19,0.215909090909,30976,235,0.00758651859504,0.00654918344318,47.7916666667,47.6666666667,139.940714908,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,30976,5113,0.165063274793,0.00755103997727,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,38,0.431818181818,30976,385,0.0124289772727,0.0224686637614,47.7916666667,47.6666666667,279.881429817,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,30976,5230,0.168840392562,0.121935000034,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,30976,5143,0.166031766529,0.0751714848636,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,31328,2133,0.0680860572012,0.0149626404545,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,31328,4291,0.136970122574,0.0150090140682,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,13,0.295454545455,31328,1159,0.0369956588355,0.0405414994545,47.7916666667,47.3,193.673931997,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,31328,4374,0.139619509704,0.283563887773,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,31328,4334,0.138342696629,0.158265074455,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,61,0.352601156069,59685,4479,0.0750439808997,0.00309105838728,47.7916666667,47.575,440.348735833,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,59685,20278,0.339750356036,0.00359038419075,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,5,0.028901734104,59685,5481,0.0918321186228,0.00840873466474,47.7916666667,47.575,36.0941586748,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,59685,20401,0.341811175337,0.0509208290405,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,59685,19925,0.333835972187,0.0328073441908,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,17,0.193181818182,62040,322,0.00519019987105,0.00682212540909,47.7916666667,47.6666666667,250.775937228,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,62040,7022,0.113185041908,0.00787363460227,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,15,0.170454545455,62040,772,0.012443584784,0.0206784427045,47.7916666667,47.6666666667,221.272885789,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,62040,7176,0.115667311412,0.133136791364,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,62040,7077,0.114071566731,0.0770000900682,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,62700,3777,0.0602392344498,0.0195211299318,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,62700,5885,0.0938596491228,0.0307404077955,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,3,0.0681818181818,62700,2537,0.0404625199362,0.0530774587955,47.7916666667,47.3,89.4507410636,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,62700,5986,0.0954704944179,0.36099960075,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,62700,5931,0.0945933014354,0.175284366909,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,40,0.231213872832,119370,2329,0.0195107648488,0.00368241742775,47.7916666667,47.575,577.506538797,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,119370,37656,0.31545614476,0.00399106204046,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,0,0,119370,6796,0.0569322275279,0.0101765520809,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,119370,38116,0.319309709307,0.0633328063179,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,119370,37444,0.313680154143,0.0385535716994,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,6,0.0681818181818,124080,1231,0.00992101869761,0.00927824779545,47.7916666667,47.6666666667,177.018308631,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,124080,9692,0.078110896196,0.00844075628409,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,4,0.0454545454545,124080,1785,0.0143858800774,0.0243320569318,47.7916666667,47.6666666667,118.012205754,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,124080,9786,0.0788684719536,0.153897337352,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,124080,9662,0.0778691166989,0.084156865625,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,125400,4180,0.0333333333333,0.0209475847045,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,125400,4393,0.0350318979266,0.0210944450682,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,0,0,125400,1800,0.0143540669856,0.0709318608864,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,125400,4407,0.0351435406699,0.407106583295,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,125400,4372,0.0348644338118,0.231390690136,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,7,0.0404624277457,238740,6308,0.0264220490911,0.00418676017919,47.7916666667,47.575,202.127288579,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,238740,83169,0.348366423725,0.00436080353757,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,0,0,238740,54735,0.229266147273,0.00973549027168,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,238740,84209,0.352722627126,0.0692818661503,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,238740,83440,0.349501549803,0.0401741701214,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,1,0.0113636363636,248160,11580,0.04666344294,0.00989833771591,47.7916666667,47.6666666667,59.0061028771,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,248160,34758,0.140062862669,0.0100732273182,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,0,0,248160,16458,0.0663201160542,0.0271041413977,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,248160,35314,0.142303352676,0.182399092557,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,248160,35122,0.141529658285,0.0946642076818,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,250800,13906,0.0554465709729,0.0260827515,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,250800,13195,0.0526116427432,0.0279718538864,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,0,0,250800,8084,0.0322328548644,0.0895252042045,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,250800,13289,0.0529864433812,0.620488556023,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.5,4,4,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,250800,13257,0.0528588516746,0.272230917682,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,102,0.589595375723,24220,3545,0.146366639141,0.00288627645665,47.7916666667,47.575,298.796861378,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,24220,5823,0.240421139554,0.00305103151445,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,47,0.271676300578,24220,3809,0.157266721718,0.00627130848555,47.7916666667,47.575,137.680906713,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,24220,5848,0.241453344344,0.036276860341,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,24220,5796,0.239306358382,0.0267721650347,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,58,0.659090909091,24640,92,0.00373376623377,0.004468887,47.7916666667,47.6666666667,339.808195292,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,1,0.0113636363636,24640,1269,0.0515016233766,0.00572652697727,47.7916666667,47.6666666667,5.85876198779,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,50,0.568181818182,24640,395,0.0160308441558,0.0126429280227,47.7916666667,47.6666666667,292.93809939,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,24640,1275,0.0517451298701,0.0794258944091,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,24640,1266,0.0513798701299,0.0562262793977,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,24904,430,0.017266302602,0.0119556140227,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,24904,945,0.0379457115323,0.0128850840909,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,17,0.386363636364,24904,529,0.0212415676197,0.0309472695455,47.7916666667,47.3,201.332170881,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,24904,941,0.0377850947639,0.185177569477,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.0625,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,24904,935,0.0375441696113,0.107889549318,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,114,0.658959537572,48440,2109,0.0435383980182,0.00269326273988,47.7916666667,47.575,667.898866609,1,ok
